"Metadata_Series","Metadata_T","ImageNumber","Intensity_MeanIntensity_pulse","Metadata_Experiment","RealTime","Stim_All_Ch","Stim_All_S"
3,75,1435,0.0112389288843,"20170919_10min_NGF250_25_2-5_0-25",150,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,76,1436,0.0112645849586,"20170919_10min_NGF250_25_2-5_0-25",152,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,77,1437,0.0113032888621,"20170919_10min_NGF250_25_2-5_0-25",154,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,78,1438,0.0113038662821,"20170919_10min_NGF250_25_2-5_0-25",156,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,79,1439,0.011317262426,"20170919_10min_NGF250_25_2-5_0-25",158,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,80,1440,0.0113276410848,"20170919_10min_NGF250_25_2-5_0-25",160,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,81,1441,0.0113308858126,"20170919_10min_NGF250_25_2-5_0-25",162,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,82,1442,0.0113594448194,"20170919_10min_NGF250_25_2-5_0-25",164,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,83,1443,0.0113648576662,"20170919_10min_NGF250_25_2-5_0-25",166,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,84,1444,0.0113422600552,"20170919_10min_NGF250_25_2-5_0-25",168,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,85,1445,0.0113143213093,"20170919_10min_NGF250_25_2-5_0-25",170,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,86,1446,0.0113200424239,"20170919_10min_NGF250_25_2-5_0-25",172,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,87,1447,0.0113277900964,"20170919_10min_NGF250_25_2-5_0-25",174,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,88,1448,0.0113661456853,"20170919_10min_NGF250_25_2-5_0-25",176,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,89,1449,0.0113911107183,"20170919_10min_NGF250_25_2-5_0-25",178,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,90,1450,0.0113939726725,"20170919_10min_NGF250_25_2-5_0-25",180,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,91,1451,0.0113680828363,"20170919_10min_NGF250_25_2-5_0-25",182,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,92,1452,0.0113922832534,"20170919_10min_NGF250_25_2-5_0-25",184,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,93,1453,0.0113839600235,"20170919_10min_NGF250_25_2-5_0-25",186,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,94,1454,0.0114170461893,"20170919_10min_NGF250_25_2-5_0-25",188,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,95,1455,0.0114184347913,"20170919_10min_NGF250_25_2-5_0-25",190,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,96,1456,0.0114399772137,"20170919_10min_NGF250_25_2-5_0-25",192,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,97,1457,0.0114655634388,"20170919_10min_NGF250_25_2-5_0-25",194,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,98,1458,0.0114493453875,"20170919_10min_NGF250_25_2-5_0-25",196,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,99,1459,0.011433348991,"20170919_10min_NGF250_25_2-5_0-25",198,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
3,100,1460,0.0114150540903,"20170919_10min_NGF250_25_2-5_0-25",200,"Ch01: NGF  250 ng/ml 10min","S03: NGF  250 ng/ml 10min"
4,0,1511,0.00918617751449,"20170919_10min_NGF250_25_2-5_0-25",0,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,1,1512,0.00933543592691,"20170919_10min_NGF250_25_2-5_0-25",2,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,2,1513,0.00943788420409,"20170919_10min_NGF250_25_2-5_0-25",4,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,3,1514,0.00948913488537,"20170919_10min_NGF250_25_2-5_0-25",6,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,4,1515,0.00953544024378,"20170919_10min_NGF250_25_2-5_0-25",8,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,5,1516,0.00956064928323,"20170919_10min_NGF250_25_2-5_0-25",10,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,6,1517,0.00957273319364,"20170919_10min_NGF250_25_2-5_0-25",12,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,7,1518,0.00960788689554,"20170919_10min_NGF250_25_2-5_0-25",14,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,8,1519,0.00963221397251,"20170919_10min_NGF250_25_2-5_0-25",16,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,9,1520,0.00963040906936,"20170919_10min_NGF250_25_2-5_0-25",18,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,10,1521,0.00967114977539,"20170919_10min_NGF250_25_2-5_0-25",20,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,11,1522,0.00968337245286,"20170919_10min_NGF250_25_2-5_0-25",22,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,12,1523,0.00968008581549,"20170919_10min_NGF250_25_2-5_0-25",24,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,13,1524,0.00970277562737,"20170919_10min_NGF250_25_2-5_0-25",26,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,14,1525,0.0097050126642,"20170919_10min_NGF250_25_2-5_0-25",28,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,15,1526,0.00971804372966,"20170919_10min_NGF250_25_2-5_0-25",30,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,16,1527,0.009731461294,"20170919_10min_NGF250_25_2-5_0-25",32,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,17,1528,0.00976093113422,"20170919_10min_NGF250_25_2-5_0-25",34,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,18,1529,0.00975713972002,"20170919_10min_NGF250_25_2-5_0-25",36,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,19,1530,0.00981349218637,"20170919_10min_NGF250_25_2-5_0-25",38,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,20,1531,0.0103383054957,"20170919_10min_NGF250_25_2-5_0-25",40,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,21,1532,0.0105964560062,"20170919_10min_NGF250_25_2-5_0-25",42,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,22,1533,0.0913532227278,"20170919_10min_NGF250_25_2-5_0-25",44,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,23,1534,0.0956946089864,"20170919_10min_NGF250_25_2-5_0-25",46,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,24,1535,0.0963079556823,"20170919_10min_NGF250_25_2-5_0-25",48,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,25,1536,0.096518561244,"20170919_10min_NGF250_25_2-5_0-25",50,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,26,1537,0.0966020151973,"20170919_10min_NGF250_25_2-5_0-25",52,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,27,1538,0.0119408695027,"20170919_10min_NGF250_25_2-5_0-25",54,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,28,1539,0.0102392761037,"20170919_10min_NGF250_25_2-5_0-25",56,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,29,1540,0.0101508898661,"20170919_10min_NGF250_25_2-5_0-25",58,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,30,1541,0.0101509438828,"20170919_10min_NGF250_25_2-5_0-25",60,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,31,1542,0.0101659335196,"20170919_10min_NGF250_25_2-5_0-25",62,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,32,1543,0.0101560987532,"20170919_10min_NGF250_25_2-5_0-25",64,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,33,1544,0.0101502528414,"20170919_10min_NGF250_25_2-5_0-25",66,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,34,1545,0.0101434746757,"20170919_10min_NGF250_25_2-5_0-25",68,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,35,1546,0.010157036595,"20170919_10min_NGF250_25_2-5_0-25",70,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,36,1547,0.0101734763011,"20170919_10min_NGF250_25_2-5_0-25",72,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,37,1548,0.0100844465196,"20170919_10min_NGF250_25_2-5_0-25",74,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,38,1549,0.0100617771968,"20170919_10min_NGF250_25_2-5_0-25",76,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,39,1550,0.0100737949833,"20170919_10min_NGF250_25_2-5_0-25",78,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,40,1551,0.010084641166,"20170919_10min_NGF250_25_2-5_0-25",80,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,41,1552,0.0101081756875,"20170919_10min_NGF250_25_2-5_0-25",82,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,42,1553,0.0101228738204,"20170919_10min_NGF250_25_2-5_0-25",84,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,43,1554,0.0101579772308,"20170919_10min_NGF250_25_2-5_0-25",86,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,44,1555,0.0101860444993,"20170919_10min_NGF250_25_2-5_0-25",88,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,45,1556,0.0102122537792,"20170919_10min_NGF250_25_2-5_0-25",90,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,46,1557,0.0102140931413,"20170919_10min_NGF250_25_2-5_0-25",92,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,47,1558,0.0102314753458,"20170919_10min_NGF250_25_2-5_0-25",94,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,48,1559,0.0102476645261,"20170919_10min_NGF250_25_2-5_0-25",96,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,49,1560,0.0102424938232,"20170919_10min_NGF250_25_2-5_0-25",98,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,50,1561,0.0102716227993,"20170919_10min_NGF250_25_2-5_0-25",100,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,51,1562,0.0102855470031,"20170919_10min_NGF250_25_2-5_0-25",102,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,52,1563,0.0102954786271,"20170919_10min_NGF250_25_2-5_0-25",104,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,53,1564,0.010321630165,"20170919_10min_NGF250_25_2-5_0-25",106,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,54,1565,0.0103331664577,"20170919_10min_NGF250_25_2-5_0-25",108,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,55,1566,0.010341883637,"20170919_10min_NGF250_25_2-5_0-25",110,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,56,1567,0.0103832399473,"20170919_10min_NGF250_25_2-5_0-25",112,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,57,1568,0.010375706479,"20170919_10min_NGF250_25_2-5_0-25",114,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,58,1569,0.0103923017159,"20170919_10min_NGF250_25_2-5_0-25",116,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,59,1570,0.0104010999203,"20170919_10min_NGF250_25_2-5_0-25",118,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,60,1571,0.0104194255546,"20170919_10min_NGF250_25_2-5_0-25",120,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,61,1572,0.0104445600882,"20170919_10min_NGF250_25_2-5_0-25",122,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,62,1573,0.0104410350323,"20170919_10min_NGF250_25_2-5_0-25",124,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,63,1574,0.0104708308354,"20170919_10min_NGF250_25_2-5_0-25",126,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,64,1575,0.0104819023982,"20170919_10min_NGF250_25_2-5_0-25",128,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,65,1576,0.0105077959597,"20170919_10min_NGF250_25_2-5_0-25",130,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,66,1577,0.0105215059593,"20170919_10min_NGF250_25_2-5_0-25",132,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,67,1578,0.0105371335521,"20170919_10min_NGF250_25_2-5_0-25",134,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,68,1579,0.0105783855543,"20170919_10min_NGF250_25_2-5_0-25",136,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,69,1580,0.0106040127575,"20170919_10min_NGF250_25_2-5_0-25",138,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,70,1581,0.0106181204319,"20170919_10min_NGF250_25_2-5_0-25",140,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,71,1582,0.0106282336637,"20170919_10min_NGF250_25_2-5_0-25",142,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,72,1583,0.0106620965526,"20170919_10min_NGF250_25_2-5_0-25",144,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,73,1584,0.0106713948771,"20170919_10min_NGF250_25_2-5_0-25",146,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,74,1585,0.0107072656974,"20170919_10min_NGF250_25_2-5_0-25",148,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,75,1586,0.0107214786112,"20170919_10min_NGF250_25_2-5_0-25",150,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,76,1587,0.010747554712,"20170919_10min_NGF250_25_2-5_0-25",152,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,77,1588,0.0107915168628,"20170919_10min_NGF250_25_2-5_0-25",154,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,78,1589,0.0108094010502,"20170919_10min_NGF250_25_2-5_0-25",156,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,79,1590,0.0108139934018,"20170919_10min_NGF250_25_2-5_0-25",158,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,80,1591,0.0108174486086,"20170919_10min_NGF250_25_2-5_0-25",160,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,81,1592,0.010844707489,"20170919_10min_NGF250_25_2-5_0-25",162,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,82,1593,0.010860119015,"20170919_10min_NGF250_25_2-5_0-25",164,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,83,1594,0.010851085186,"20170919_10min_NGF250_25_2-5_0-25",166,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,84,1595,0.0108379377052,"20170919_10min_NGF250_25_2-5_0-25",168,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,85,1596,0.0108406739309,"20170919_10min_NGF250_25_2-5_0-25",170,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,86,1597,0.0108209252357,"20170919_10min_NGF250_25_2-5_0-25",172,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,87,1598,0.0108409402892,"20170919_10min_NGF250_25_2-5_0-25",174,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,88,1599,0.0108777713031,"20170919_10min_NGF250_25_2-5_0-25",176,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,89,1600,0.0109133636579,"20170919_10min_NGF250_25_2-5_0-25",178,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,90,1601,0.0109157264233,"20170919_10min_NGF250_25_2-5_0-25",180,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,91,1602,0.0108812106773,"20170919_10min_NGF250_25_2-5_0-25",182,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,92,1603,0.0109081119299,"20170919_10min_NGF250_25_2-5_0-25",184,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,93,1604,0.0109184002504,"20170919_10min_NGF250_25_2-5_0-25",186,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,94,1605,0.0109287137166,"20170919_10min_NGF250_25_2-5_0-25",188,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,95,1606,0.0109234200791,"20170919_10min_NGF250_25_2-5_0-25",190,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,96,1607,0.0109589183703,"20170919_10min_NGF250_25_2-5_0-25",192,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,97,1608,0.0109706940129,"20170919_10min_NGF250_25_2-5_0-25",194,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,98,1609,0.0109794139862,"20170919_10min_NGF250_25_2-5_0-25",196,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,99,1610,0.0109594212845,"20170919_10min_NGF250_25_2-5_0-25",198,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
4,100,1611,0.0109184244648,"20170919_10min_NGF250_25_2-5_0-25",200,"Ch02: NGF  25 ng/ml 10min","S04: NGF  25 ng/ml 10min"
5,0,1662,0.00854880549014,"20170919_10min_NGF250_25_2-5_0-25",0,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,1,1663,0.00867036078125,"20170919_10min_NGF250_25_2-5_0-25",2,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,2,1664,0.00880664680153,"20170919_10min_NGF250_25_2-5_0-25",4,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,3,1665,0.00886259227991,"20170919_10min_NGF250_25_2-5_0-25",6,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,4,1666,0.00891735218465,"20170919_10min_NGF250_25_2-5_0-25",8,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,5,1667,0.00893800053746,"20170919_10min_NGF250_25_2-5_0-25",10,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,6,1668,0.00895238947123,"20170919_10min_NGF250_25_2-5_0-25",12,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,7,1669,0.00898236501962,"20170919_10min_NGF250_25_2-5_0-25",14,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,8,1670,0.00902438722551,"20170919_10min_NGF250_25_2-5_0-25",16,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,9,1671,0.0090372916311,"20170919_10min_NGF250_25_2-5_0-25",18,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,10,1672,0.00908735115081,"20170919_10min_NGF250_25_2-5_0-25",20,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,11,1673,0.00909968093038,"20170919_10min_NGF250_25_2-5_0-25",22,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,12,1674,0.00910176336765,"20170919_10min_NGF250_25_2-5_0-25",24,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,13,1675,0.00912738870829,"20170919_10min_NGF250_25_2-5_0-25",26,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,14,1676,0.00913687609136,"20170919_10min_NGF250_25_2-5_0-25",28,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,15,1677,0.00915306154639,"20170919_10min_NGF250_25_2-5_0-25",30,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,16,1678,0.00918926671147,"20170919_10min_NGF250_25_2-5_0-25",32,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,17,1679,0.00919824000448,"20170919_10min_NGF250_25_2-5_0-25",34,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,18,1680,0.00923330057412,"20170919_10min_NGF250_25_2-5_0-25",36,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,19,1681,0.00925914291292,"20170919_10min_NGF250_25_2-5_0-25",38,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,20,1682,0.00954713579267,"20170919_10min_NGF250_25_2-5_0-25",40,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,21,1683,0.00997099187225,"20170919_10min_NGF250_25_2-5_0-25",42,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,22,1684,0.0851827412844,"20170919_10min_NGF250_25_2-5_0-25",44,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,23,1685,0.0914001613855,"20170919_10min_NGF250_25_2-5_0-25",46,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,24,1686,0.0918851941824,"20170919_10min_NGF250_25_2-5_0-25",48,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,25,1687,0.0920825749636,"20170919_10min_NGF250_25_2-5_0-25",50,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,26,1688,0.0921771749854,"20170919_10min_NGF250_25_2-5_0-25",52,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,27,1689,0.0116325765848,"20170919_10min_NGF250_25_2-5_0-25",54,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,28,1690,0.00959854573011,"20170919_10min_NGF250_25_2-5_0-25",56,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,29,1691,0.00956490077078,"20170919_10min_NGF250_25_2-5_0-25",58,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,30,1692,0.0096008470282,"20170919_10min_NGF250_25_2-5_0-25",60,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,31,1693,0.00962063949555,"20170919_10min_NGF250_25_2-5_0-25",62,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,32,1694,0.00960032269359,"20170919_10min_NGF250_25_2-5_0-25",64,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,33,1695,0.00960927177221,"20170919_10min_NGF250_25_2-5_0-25",66,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,34,1696,0.00962552148849,"20170919_10min_NGF250_25_2-5_0-25",68,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,35,1697,0.00963578186929,"20170919_10min_NGF250_25_2-5_0-25",70,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,36,1698,0.00965695362538,"20170919_10min_NGF250_25_2-5_0-25",72,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,37,1699,0.00958692468703,"20170919_10min_NGF250_25_2-5_0-25",74,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,38,1700,0.00955985393375,"20170919_10min_NGF250_25_2-5_0-25",76,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,39,1701,0.00956726074219,"20170919_10min_NGF250_25_2-5_0-25",78,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,40,1702,0.00958648137748,"20170919_10min_NGF250_25_2-5_0-25",80,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,41,1703,0.00960716698319,"20170919_10min_NGF250_25_2-5_0-25",82,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,42,1704,0.00963491294533,"20170919_10min_NGF250_25_2-5_0-25",84,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,43,1705,0.00966033153236,"20170919_10min_NGF250_25_2-5_0-25",86,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,44,1706,0.00969626754522,"20170919_10min_NGF250_25_2-5_0-25",88,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,45,1707,0.00971140991896,"20170919_10min_NGF250_25_2-5_0-25",90,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
5,46,1708,0.00972520001233,"20170919_10min_NGF250_25_2-5_0-25",92,"Ch02: NGF  25 ng/ml 10min","S05: NGF  25 ng/ml 10min"
